player_name,position,team_title,event,opponent_team_title,finished,value,chance_of_playing_next_round,home_flag,goalkeeper_flag,defender_flag,midfielder_flag,forward_flag,goals_WMA,shots_WMA,xG_WMA,time_WMA,xA_WMA,assists_WMA,key_passes_WMA,npg_WMA,npxG_WMA,xGChain_WMA,xGBuildup_WMA,team_xG_WMA,team_goals_WMA,team_xGA_WMA,team_goals_against_WMA,opponent_xG_WMA,opponent_goals_WMA,opponent_xGA_WMA,opponent_goals_against_WMA,goals_pgw,shots_pgw,xG_pgw,time_pgw,xA_pgw,assists_pgw,key_passes_pgw,npg_pgw,npxG_pgw,xGChain_pgw,xGBuildup_pgw,team_xG_pgw,team_goals_pgw,team_xGA_pgw,team_goals_against_pgw,opponent_xG_pgw,opponent_goals_pgw,opponent_xGA_pgw,opponent_goals_against_pgw,total_points
Pierre-Emerick Aubameyang,forward,Arsenal,4,Norwich,True,99.0,100.0,1,0,0,0,1,0.0,0.3333333333333333,0.013275898993015293,50.33333333333334,0.0,0.0,0.0,0.0,0.013275898993015293,0.013275898993015293,0.0,0.4390771666666666,0.0,3.7648349999999997,3.5,0.9509729333333332,0.5,1.747828333333333,3.1666666666666665,0.0,0.3333333333333333,0.01327589899301529,29.666666666666668,0.0,0.0,0.0,0.0,0.01327589899301529,0.01327589899301529,0.0,0.5902513333333334,0.0,3.334076666666667,3.0,0.9330496,0.3333333333333333,1.8334233333333332,3.3333333333333335,9.0
Pierre-Emerick Aubameyang,forward,Arsenal,5,Burnley,False,,100.0,0,0,0,0,1,0.5,3.1666666666666665,0.4924684949219226,70.16666666666667,0.07945902645587921,0.0,1.0,0.5,0.4924684949219226,0.6660595126450062,0.09413198381662367,1.3375063,0.4,2.4898178,2.1,1.5591908,0.8,1.874198,2.1,0.25,1.75,0.252872196957469,44.75,0.039729513227939606,0.0,0.5,0.25,0.252872196957469,0.33966770581901073,0.047065991908311816,1.113976,0.25,2.6448805,2.25,1.5043935,0.75,1.9123474999999999,2.0,
Pierre-Emerick Aubameyang,forward,Arsenal,6,Tottenham,False,,100.0,1,0,0,0,1,0.5,3.1666666666666665,0.4924684949219226,70.16666666666667,0.07945902645587921,0.0,1.0,0.5,0.4924684949219226,0.6660595126450062,0.09413198381662367,1.3375063,0.4,2.4898178,2.1,0.75860074,0.6,1.8491318,1.2,0.2,1.4,0.20229775756597518,35.8,0.031783610582351685,0.0,0.4,0.2,0.20229775756597518,0.2717341646552086,0.03765279352664945,0.8911808000000001,0.2,2.1159044000000002,1.8,0.75700552,0.6,1.4213712,0.6,
Pierre-Emerick Aubameyang,forward,Arsenal,7,Brighton,False,,100.0,0,0,0,0,1,0.5,3.1666666666666665,0.4924684949219226,70.16666666666667,0.07945902645587921,0.0,1.0,0.5,0.4924684949219226,0.6660595126450062,0.09413198381662367,1.3375063,0.4,2.4898178,2.1,0.8499694,1.0,1.0175112,0.7,0.16666666666666666,1.1666666666666667,0.16858146463831267,29.833333333333332,0.026486342151959736,0.0,0.3333333333333333,0.16666666666666666,0.16858146463831267,0.2264451372126738,0.031377327938874544,0.7426506666666667,0.16666666666666666,1.7632536666666667,1.5,0.7422973333333333,0.8333333333333334,0.7468616666666666,0.5,
Pierre-Emerick Aubameyang,forward,Arsenal,8,Crystal Palace,False,,100.0,1,0,0,0,1,0.5,3.1666666666666665,0.4924684949219226,70.16666666666667,0.07945902645587921,0.0,1.0,0.5,0.4924684949219226,0.6660595126450062,0.09413198381662367,1.4865264999999999,0.5,2.386442666666667,2.0,2.106772166666667,2.1666666666666665,0.6400154666666666,0.6666666666666666,0.14285714285714285,1.0,0.14449839826141084,25.571428571428573,0.02270257898739406,0.0,0.2857142857142857,0.14285714285714285,0.14449839826141084,0.19409583189657756,0.026894852519035322,0.6365577142857143,0.14285714285714285,1.5113602857142858,1.2857142857142858,0.7854734285714288,0.7142857142857143,0.48922480000000007,0.7142857142857143,
Pierre-Emerick Aubameyang,forward,Arsenal,9,Aston Villa,False,,100.0,1,0,0,0,1,0.6666666666666666,4.0,0.64777406056722,80.66666666666667,0.10594536860783894,0.0,1.3333333333333333,0.6666666666666666,0.64777406056722,0.8792287508646647,0.12550931175549826,1.829035,0.6666666666666666,1.8757713333333332,1.6666666666666667,0.926148,0.3333333333333333,1.1920600000000001,2.333333333333333,0.125,0.875,0.1264360984787345,22.375,0.019864756613969803,0.0,0.25,0.125,0.1264360984787345,0.16983385290950537,0.023532995954155908,0.556988,0.125,1.32244025,1.125,0.49079925,0.625,0.5420800000000001,0.875,
Cédric Soares,defender,Arsenal,2,Chelsea,True,45.0,100.0,1,0,1,0,0,,,,,,,,,,,,1.02385,0.0,1.88818,2.0,1.18709,3.0,0.321701,0.0,,,,,,,,,,,,1.02385,0.0,1.88818,2.0,1.18709,3.0,0.321701,0.0,1.0
Cédric Soares,defender,Arsenal,3,Manchester City,True,44.0,100.0,0,0,1,0,0,0.0,0.0,0.0,90.0,0.08961617946624756,0.0,1.0,0.0,0.0,0.1245907098054886,0.1245907098054886,0.7613493333333333,0.0,3.0569399999999995,2.0,2.328136666666667,3.333333333333333,0.3700525333333333,0.3333333333333333,0.0,0.0,0.0,45.0,0.04480808973312378,0.0,0.5,0.0,0.0,0.0622953549027443,0.0622953549027443,0.8269745000000001,0.0,2.76475,2.0,2.272565,2.5,0.5425743999999999,0.5,-1.0
Cédric Soares,defender,Arsenal,4,Norwich,True,44.0,100.0,1,0,1,0,0,0.0,0.0,0.0,90.0,0.02987205982208252,0.0,0.3333333333333333,0.0,0.0,0.11940008898576104,0.11940008898576104,0.4390771666666666,0.0,3.7648349999999997,3.5,0.9509729333333332,0.5,1.747828333333333,3.1666666666666665,0.0,0.0,0.0,60.0,0.02987205982208252,0.0,0.3333333333333333,0.0,0.0,0.08046516279379529,0.08046516279379529,0.5902513333333334,0.0,3.334076666666667,3.0,0.9330496,0.3333333333333333,1.8334233333333332,3.3333333333333335,1.0
Cédric Soares,defender,Arsenal,5,Burnley,False,,100.0,0,0,1,0,0,0.0,0.5,0.0123739680275321,48.5,0.06469123065471649,0.0,0.6666666666666666,0.0,0.0123739680275321,0.17070661733547846,0.12095141659180325,1.3375063,0.4,2.4898178,2.1,1.5591908,0.8,1.874198,2.1,0.0,0.25,0.00618698401376605,46.75,0.0472816452383995,0.0,0.5,0.0,0.00618698401376605,0.11585215851664543,0.09097455814480783,1.113976,0.25,2.6448805,2.25,1.5043935,0.75,1.9123474999999999,2.0,
Cédric Soares,defender,Arsenal,6,Tottenham,False,,100.0,1,0,1,0,0,0.0,0.5,0.0123739680275321,48.5,0.06469123065471649,0.0,0.6666666666666666,0.0,0.0123739680275321,0.17070661733547846,0.12095141659180325,1.3375063,0.4,2.4898178,2.1,0.75860074,0.6,1.8491318,1.2,0.0,0.2,0.00494958721101284,37.4,0.0378253161907196,0.0,0.4,0.0,0.00494958721101284,0.09268172681331635,0.07277964651584626,0.8911808000000001,0.2,2.1159044000000002,1.8,0.75700552,0.6,1.4213712,0.6,
